517,05-06-2020,"247 AJC BOSE ROAD
ALIPORE KOLKATA
700027",71,9,PTS,"The concerned
building",7
518,05-06-2020,"247 AJC BOSE ROAD PTS
HESTING PO PS ALIPUR
ALIPUR KOLKATA 700027",71,9,PTS,"The concerned
building",7
519,05-06-2020,"247 AJC BOSE ROAD PTS
HESTING PO PS ALIPUR
ALIPUR KOLKATA 700027",71,9,PTS,"The concerned
building",7
520,05-06-2020,"247 A J C BOSE ROAD PS
ALIPUR ALIPUR
KOLKATA 700027",71,9,PTS,"The concerned
building",7
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
521,05-06-2020,"247AJC BOSE ROAD PTS
HESTING PO PS ALIPUR
ALIPUR KOLKATA 700027",71,9,PTS,"The concerned
building",7
522,05-06-2020,"247 AJC BOSE ROAD PTS
HESTING PO PS ALIPUR
ALIPUR KOLKATA 700027",71,9,PTS,"The concerned
building",7
523,05-06-2020,"247 AJC BOSE ROAD PS
ALIPURE PO ALIPUR
KOKATA 700027",71,9,PTS,"The concerned
building",7
524,05-06-2020,"247 AJC BOSE ROAD PTS
HESTING PO PS ALIPUR
ALIPUR KOLKATA 700027",71,9,PTS,"The concerned
building",7
525,05-06-2020,"247AJC BOSE ROAD PTS
HESTING PO PS ALIPUR
ALIPUR KOLKATA 700027",71,9,PTS,"The concerned
building",7
526,05-06-2020,"247 AJC BOSE ROAD PO
ALIPUR PS ALIPUR
ALIPUR 700027",71,9,PTS,"The concerned
building",7
527,05-06-2020,"247AJC BOSE ROAD PTS
HESTING PO PS ALIPUR
ALIPUR KOLKATA 700027",71,9,PTS,"The concerned
building",7
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
528,05-06-2020,"247 AJC BOSE ROAD PTS
HESTING PO PS ALIPORE
ALIPORE KOLKATA
700027",71,9,PTS,"The concerned
building",7
529,05-06-2020,"247 AJC BOSE ROAD PTS
HESTING PO PS ALIPUR
ALIPUR KOLKATA 700027",71,9,PTS,"The concerned
building",7
530,05-06-2020,"247 AJC BOSE ROAD PTS
HESTING PO PS ALIPUR
ALIPUR KOLKATA 700027",71,9,PTS,"The concerned
building",7
531,05-06-2020,"247 AJC BOSE ROAD PTS
HESTING PO PS ALIPUR
ALIPUR KOLKATA 700027",71,9,PTS,"The concerned
building",7
532,05-06-2020,"247 AJC BOSE ROAD PO
ALIPUR PS ALIPUR
ALIPUR 700027",71,9,PTS,"The concerned
building",7
533,05-06-2020,"D N GHOSH ROAD
BHAWANIPORE KOLKATA
KOLKATA 700025",71,9,Bhowanipore,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",7
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
534,05-06-2020,"40 Nandan Road
Bhawanipur Kolkata
700025",71,9,Bhowanipore,The premises itself,7
535,05-06-2020,"204 HARISH MUKHERJEE
ROAD PO PS -
KALIGHAT KOLKATA
700026",73,9,Kalighat,The premises itself,7
536,05-06-2020,"1/B Hospital Lane
HASTINGS HASTINGS
KOLKATA 700022",75,9,Hastings,The premises itself,7
537,05-06-2020,"3A Maluana Md ALI
ROAD KHIDDERPORE
KOLKATA 700023",77,9,Khidderpore,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",7
538,05-06-2020,"DO DENTMISSION ROAD
KOLKATA 700023",77,9,Khidderpore,The premises itself,7
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
539,05-06-2020,"4/3/H/39 B K ROAD PO
KHIDDERPORE KOLKATA
700023",78,9,Khidderpore,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",7
540,05-06-2020,"2 1 JALA LANE ALIPORE
ALIPORE KOLKATA
700027",79,9,Mominpore,The premises itself,7
541,05-06-2020,"2 1 JALA LANE ALIPORE
ALIPORE KOLKATA
700027",79,9,Mominpore,The premises itself,7
542,05-06-2020,"2 1 JALA LANE ALIPORE
ALIPORE KOLKATA
700027",79,9,Mominpore,The premises itself,7
543,05-06-2020,"15 BROUNDFELD ROAD
KOLKATA KOLKATA
700027",79,9,Ekbalpore,The premises itself,7
544,05-06-2020,"80 1 CHETLA ROAD
CHETLA ROAD KOLKATA
700027",82,9,Chetla,The flat itself,7
545,05-06-2020,"29 7B CHETLA CENTRAL
ROAD KOLKATA 700027",82,9,Chetla,The premises itself,7
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
546,05-06-2020,"25 Izzautllah Lane CHARU
MARKET TOLLYGUNJE
KOLKATA 700023",89,10,Charu Market,The premises itself,7
547,05-06-2020,"188 B KASBA ROAD
KASBA KOLKATA 700042",91,10,Kasba,The flat itself,7
548,05-06-2020,"62/75 HARIPADA DUTTA
LANE PO TOLLYGUNGE PS
JADAVPUR JADAVPUR
700033",94,10,Dhaka Kalibari,The flat itself,7
549,05-06-2020,"52 BIKRAMGARH PO PS
JADAVPUR JADAVPUR
KOLKATA 700032",95,10,Jadavpur,The premises itself,7
550,05-06-2020,"ARABINDA NAGAR
KOLKATA KOLKATA
700032",95,10,Golf Green,The premises itself,7
551,05-06-2020,"115 REGENT PLACE PS
JADAVPUR KOLKATA
KOLKATA 700040",95,10,Ranikuti,The premises itself,7
552,05-06-2020,"44 PALLY SHRU NETAJI
NAGAR KOLKATA NETAJI
NAGAR KOLKATA 700092",98,10,Netaji Nagar,The flat itself,7
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
553,05-06-2020,"160A VIDYASAGAR
KOLKATA KOLKATA
700047",99,10,Vidyasagar,The premises itself,7
554,05-06-2020,"RUCHIRA RESIDENCY
TOWER-1 FLAT 5 3 369
PURBACHAL KALITALA
ROAD KOLKATA 700078",106,12,Garia,The flat itself,7
555,05-06-2020,"12/1 RUBY PARK EAST
700078",107,12,Santoshpur,The premises itself,7
556,05-06-2020,"Peerless Hostel
NURSING QUARTER
PEERLESS HOSPITAL
PANCHASAYAR
PANCHASAYAR KOLKATA
700094",109,12,Peerless,The premises itself,7
557,05-06-2020,"Peerless Hostel
NURSING QUARTER
PEERLESS HOSPITAL
PANCHASAYAR
PANCHASAYAR KOLKATA
700094",109,12,Peerless,The premises itself,7
558,05-06-2020,"FLAT K SKY CASTLE
APARTMENT 192/11
ROYBAHADUR ROAD
KOLKATA 700053",116,13,Behala,The flat itself,7
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
559,05-06-2020,"51 CHANDITALA BRANCH
ROAD PO NEW ALIPUR PS
BEHALA KOLKATA
700053",116,13,Behala,The premises itself,7
560,05-06-2020,"65 CANEL ROAD
NEWALIPOTE KOLKATA
700053",117,13,New Alipore,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",7
561,05-06-2020,"5/10 BAMACHARAN ROY
BEHALA KOLKATA
700034",121,14,Behala,The premises itself,7
562,05-06-2020,"314/5 RAJA RAM
MOHAN ROY ROAD
BARISHA KOLKATA
700008",121,14,Behala,The premises itself,7
563,05-06-2020,"10 DH ROAD PO
SAHAPUR PS PANASHREE
PARNASHREE KOLKATA
700038",132,14,Parnasree,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",7
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
564,05-06-2020,"M-105B TRENCHING
ROAD METIABRUZ
FATEHPUR KOLKATA
METIABURZ KOLKATA
700060",133,15,Garden Reach,The premises itself,7
565,06-06-2020,"57 B T ROAD B T ROAD
700002",2,1,Cossipur,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",6
566,06-06-2020,"61 3 B T ROAD
KOLKATA 700002",4,1,B T road,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",6
567,06-06-2020,"D/22 Karim Bus Row
KALKATA 700002",6,1,Chitpur,The premises itself,6
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
568,06-06-2020,"110/1N CASSIPORE ROAD
700002",6,1,Cossipur,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",6
569,06-06-2020,"P 32 Khirod Bidya Binod
Avenue BAGHBAZAR
TOWN 700003",7,1,Bagbazar,The flat itself,6
570,06-06-2020,"32M/1A GORA CHAND
BOSE RD SAHITYA
PARISAD BUS STOP
BEADON STREET Kolkata -
700006",16,2,Goabagan,The premises itself,6
571,06-06-2020,"52 SRI ARABINDA
SARANI HATKHOLA
700005",17,2,Beadon Street,The flat itself,6
572,06-06-2020,"36 BRINDABAN BASAK
STREET HATKHOLA
TOWN 700005",20,2,Jorabagan,The premises itself,6
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
573,06-06-2020,"1 H 48 BIPLABI BARIN
GHOSH SARANI PS
MANIKTALA MANIKTALA
700067",14,3,Maniktala,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",6
574,06-06-2020,"226A/4 BAGMARI ROAD
kolkata - 700054 West
Bengal, India",14,3,Bagmari,The flat itself,6
575,06-06-2020,"13 A WARDS
INSTITUTION STREET
MANICKTALA 700006",28,3,Maniktala,The premises itself,6
576,06-06-2020,"103 H/ 5 Narkeldanga
North ROAD
NARKELDANGA KOLKATA
700011",29,3,Narkeldanga,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",6
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
577,06-06-2020,"89 NARKEL DANGA MAIN
ROAD KOLKATA",31,3,Phoolbagan,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",6
578,06-06-2020,"P71/A CIT RD.SCHM-
VIM.KANKURGACHI
700054",31,3,Kankurgachi,The premises itself,6
579,06-06-2020,"P71/A CIT RD.SCHM-
VIM.KANKURGACHI
700054",31,3,Kankurgachi,The premises itself,6
580,06-06-2020,"P71/A CIT RD.SCHM-
VIM.KANKURGACHI
700054",31,3,Kankurgachi,The premises itself,6
581,06-06-2020,"P17/A CIT RD.SCHM-
VIM.KANKURGACHI
700054",31,3,Phoolbagan,The premises itself,6
582,06-06-2020,"P17/A CIT RD.SCHM-
VIM.KANKURGACHI
700054",31,3,Phoolbagan,The premises itself,6
583,06-06-2020,"53/2 BADAR ROY LANE 33
BELIAGHATA kolkata -
700010",33,3,Beleghata,The flat itself,6
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
584,06-06-2020,"36, HEMCHANDRA
NASKAR ROAD, Phool
Bagan, Beleghata,
Kolkata, West Bengal
700010",33,3,Beleghata,The flat itself,6
585,06-06-2020,"GANGAJAMUNA
SWARASWATI
APARTMENT, 151 RAJA
RAJENDRA LAL MITRA
ROAD, FLAT 4D",34,3,Beleghata,The flat itself,6
586,06-06-2020,"GANGAJAMUNA
SWARASWATI
APARTMENT, 151 RAJA
RAJENDRA LAL MITRA
ROAD, FLAT 4D",34,3,Beleghata,The flat itself,6
587,06-06-2020,"GANGAJAMUNA
SWARASWATI
APARTMENT, 151 RAJA
RAJENDRA LAL MITRA
ROAD, FLAT 4D",34,3,Beleghata,The flat itself,6
588,06-06-2020,"GANGAJAMUNA
SWARASWATI
APARTMENT, 151 RAJA
RAJENDRA LAL MITRA
ROAD, FLAT 4D",34,3,Beleghata,The flat itself,6
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
589,06-06-2020,"12B CHANDI BOSE LANE
NARKEL DANGA CHANDI
BOSE LANE 700089",35,3,Beleghata,The premises itself,6
590,06-06-2020,"6 KALI KRISHNA TAGORE
STREET KOLKATA 700006",24,4,Posta,The flat itself,6
591,06-06-2020,"43 KAILASH BOSE STREET
GOPAL BHABAN Simla,
Machuabazar, Kolkata,
West Bengal 700007",27,4,Chaltabagan,The flat itself,6
592,06-06-2020,"43 KALIDAS BOSE ST
Kolkata - 700006 West
Bengal, India",27,4,Chaltabagan,The flat itself,6
593,06-06-2020,"13 A WARDS
INSTITUTION STREET
MANICKTALA 700006",28,4,Maniktala,The premises itself,6
594,06-06-2020,"10B/49 WARDS
INSTITUTIONS ST
BEADON ST 700006",28,4,Maniktala,The flat itself,6
595,06-06-2020,"2/1, SITARAM GHOSH
STREET, RAJA RAM
MOHAN ROY SARANI,
KOLKATA-700009",40,5,College Street,The premises itself,6
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
596,06-06-2020,"12, JOY NARAYAN
CHANDRA LANE,
AMHERST STREET, KOL-
700009",49,5,Sealdaha,The premises itself,6
597,06-06-2020,"MADHOGARHIA FLAT NO
11B 11TH FLOOR ORCHID
TOWER 33 1A UPENDRA
CHANDRA BANERJEE
ROAD KAKURGACHI
700054",53,6,Taltala,The flat itself,6
598,06-06-2020,"7B HATIBAGAN ROAD
ENTALLY KOLKATA
700014",54,6,Entally,The premises itself,6
599,06-06-2020,"49M, DR. LALMOHAN
BHATTACHARJEE ROAD,
ENTALLY, KOLKALA-14",55,6,Entally,The premises itself,6
600,06-06-2020,"15 MARQUIS STREET
PARK STREET 700016",62,6,Park Street,The flat itself,6
601,06-06-2020,"57/H/ 2 D C Dey Road
KOLKATA 700015",58,7,Tangra,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",6
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
602,06-06-2020,"3 A Chingrihata Lane
BELIAGHATA
BELIAGHATA",58,7,Tangra,"The affected
flat/the
standalone house",6
603,06-06-2020,"BELLE VUE CLINIC 9 DR U
N BRAHMACHARI 700017",63,7,Minto Park,"The concerned
building",6
604,06-06-2020,"37C/2 SWINHOE LANE
KASBA 700042",67,7,Jkasba,The premises itself,6
605,06-06-2020,"157/H swinhoe lane
700042",67,7,Kasba,The premises itself,6
606,06-06-2020,"Fern PLACE KOLKATA
700019",68,8,Ballyganj,The premises itself,6
607,06-06-2020,"1 KANKULIA ROAD
BALLYGUNGE KOLKATA
700019",68,8,Ballyganj,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",6
608,06-06-2020,"19B ALLENBY ROAD
CIRCUS ABENUE
ALLENBY ROAD L R
SARANI CIRCUS AVENUE
700020",70,8,Bhaanipore,The flat itself,6
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
609,06-06-2020,"19A CHAKRA BERIA
ROAD SOUTH
BHAWANIPORE KOLKATA
700025",70,8,Bhawanipore,"The affected
flat/the
standalone house",6
610,06-06-2020,"22A Monoharpukur 2nd
Lane KOLKATA 700029",85,8,"Monohorpuku
r",The premises itself,6
611,06-06-2020,"32 LAKE TEMPLE ROAD
KOLKATA 700029",87,8,Lake,The premises itself,6
612,06-06-2020,"5A SREEMOHAN LANE
KALIGHAT 700026",88,8,Kalighat,The premises itself,6
613,06-06-2020,"54/1 TOLLYGAUNGE Road
KALIGHAT 700026",88,8,Kalighat,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",6
614,06-06-2020,"13 BAWALI MONDAL
ROAD 700026",88,8,Tollyganj,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",6
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
615,06-06-2020,"44 A TOLLYGUNGE
ROAD KALIGHAT
KOLKATA",88,8,Kalighat,The flat itself,6
616,06-06-2020,"BENUBAN COOPERATIVE
FLAT NO 203 KOLKATA
700029",90,8,Golpark,The flat itself,6
617,06-06-2020,"247 A J C BOSE ROAD
PTS PO PS ALIPUR
ALIPUR 700027",71,9,PTS,"The concerned
building",6
618,06-06-2020,"247 AJC BOSE ROAD PO
ALIPUR P T S PS
HESTINGS HESTINGS
700027",71,9,PTS,"The concerned
building",6
619,06-06-2020,"22 BIJOY BOSE RD kolkata
- 700025 West Bengal,
India",71,9,Bhawanipore,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",6
620,06-06-2020,"6 CHOWRANGHEE
TERRACE kolkata -
700020",71,9,Bhawanipore,The premises itself,6
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
621,06-06-2020,"NUMBER 2 BIJAY BASU
ROAD BHAWANIPORE
KOLKATA 700025",73,9,Bhawanipore,The flat itself,6
622,06-06-2020,"2/2 ALIPUR RESIDENTIAL
JAIL QUARTER P S
ALIPORE KOLKATA",74,9,Alipore,"The affected
flat/the
standalone house",6
623,06-06-2020,"17 MICHAEL DUTTA
STREET P S- WATGUNGE
KOLKATA",76,9,Khidderpore,The premises itself,6
624,06-06-2020,"3B KABI MOHAMMAD
EQBAL ROAD
KHIDDERPORE 700023",77,9,Ekbalopore,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",6
625,06-06-2020,"25/1A KAVI Md IQ BAL
ROAD KOLKATA 700023",77,9,Ekbalpore,The premises itself,6
626,06-06-2020,"3B KAVI MD IQBAL ROAD
700023",77,9,Kiddirpore,The premises itself,6
627,06-06-2020,"2 MAYURBHANJ ROAD
KHIDIRPUR KOLKATA
700023",78,9,Khidderpore,The flat itself,6
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
628,06-06-2020,"18 F BROWN FIELD ROW
ALIPORE 700027",78,9,Eknbalpore,The flat itself,6
629,06-06-2020,"5/1 NAWAB ALI LANE
NAWAB ALI LANE 700023",78,9,Khidderpore,The flat itself,6
630,06-06-2020,"18/1, MOMINPUR
ROAD,KOL-23 PHONE NO",78,9,Mominpore,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",6
631,06-06-2020,"41/H/5 EKBALPUR LANE
kolkata - 700023",78,9,Ekbalpore,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",6
632,06-06-2020,"NAWAW ALI LANE NAN
700023",78,9,Khidderpore,"The affected
flat/the
standalone house",6
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
633,06-06-2020,chetlahat road 700027,82,9,Chetla,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",6
634,06-06-2020,"67C TOLLYGUNGE ROAD
kolkata - 700033",81,10,Tollyganj,The premises itself,6
635,06-06-2020,"SAFALI APARTMENT FL-
2C 73 PRINCE ANWAR
SHAH ROAD 700033",84,10,Tollyganj,The flat itself,6
636,06-06-2020,"16 B RAJ KRISHNA
GHOSAL RD KASBA
700042",91,10,Kasba Rathtala,"The affected
flat/the
standalone house",6
637,06-06-2020,"41f/1 Rama Nath das
Road Dhakuria",92,10,Dhakuria,The premises itself,6
638,06-06-2020,"1/18 BIJAYGARH
JADAVPUR KOLKATA
WEST BENGAL KOLKATA
700032",96,10,Jadavpur,The flat itself,6
639,06-06-2020,"67,NAKTALA LANE,
KOLKATA-700047",100,10,Naktala,The premises itself,6
640,06-06-2020,"1072 SOUTH RAY NAGAR
KOLKATA 700070",112,11,Bansdroni,The flat itself,6
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
641,06-06-2020,"1B Sitaram
Road,KOLKATA, SOUTH
24PGS",113,11,Bansdroni,The premises itself,6
642,06-06-2020,"5/41 CHITTARANJAN
COLONY PS:JADAVPUR
700032",102,12,Jadavpur,The premises itself,6
643,06-06-2020,Pragati Hotel,109,12,Mukundapur,The premises itself,6
644,06-06-2020,"CHANDITALA BRANCH
Road BEHALA 700053",116,13,Behala,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",6
645,06-06-2020,"38A 4 JYOTISH ROY
ROAD NEW ALIPORE
700053",117,13,New Alipore,The flat itself,6
646,06-06-2020,"65 KABIGURU SARANI
BEHALA KOLKATA
700060",118,13,Behala,The premises itself,6
647,06-06-2020,"J 453 B 1 HARI
BABUPALLY LANE
GARDEN REACH 700024",133,15,Gardenreach,The premises itself,6
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
648,06-06-2020,"O 71 FATHEPUR 2ND
LANE METIABRUZ
KOLKATA 700024",136,15,Metiabruz,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",6
649,06-06-2020,"BAGMARI RD BAGMARI
RD 700054",14,3,,The flat itself,6
650,06-06-2020,"PANCHASAYAR
KOLKATA 700094",109,12,,"The affected
flat/the
standalone house",6
651,06-06-2020,TOPSIA TOPSIA 700046,66,7,,The premises itself,6
652,06-06-2020,KOLKATA 700076,,,,"The affected
flat/the
standalone house",6
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
653,07-06-2020,"RAMLILABAGAN
KOLKATA700002",2,1,Sinthee,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",5
654,07-06-2020,"16 B NANDALAL BOSE
LANE BAGHBAZAR
KOLKATA700003",7,1,Bagbazar,The flat itself,5
655,07-06-2020,"12A RAM CHANDRA
MOITRA LANE TOWN
700005",8,1,Shyampukur,The flat itself,5
656,07-06-2020,"2 Ananda Lane
SHYAMBAZAR KOLKATA
KOLKATA700004",10,2,Shyambazar,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",5
657,07-06-2020,"10B RADHA NATH
MULLICK LANE
MUCHIPARA
KOLKATA700012",40,5,College Street,The premises itself,5
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
658,07-06-2020,"1 BY 1B JAYNARAYAN
CHANDRA LANE PS
MUCHIPARA AMHERST
STREET700009",49,5,Sealdah,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",5
659,07-06-2020,"164/H BEPIN BEHARI
GANGULI STREET kolkata -
700012",49,5,Sealdah,The flat itself,5
660,07-06-2020,"29 SANKHARI TOLA
STREET KOLKATA700014",50,5,Muchipara,The premises itself,5
661,07-06-2020,"23 CHITTARANJAN
AVENUE PRINCEP STREET
700072",46,6,"Chandni
Chowk",The premises itself,5
662,07-06-2020,"KOLUGALLI SIR SAYED
AHMED ROAD700014",54,6,Entally,"The affected
flat/the
standalone house",5
663,07-06-2020,"35 LINTON STREET
700014",60,6,Beniapukur,The premises itself,5
664,07-06-2020,"16C PARK LANE 2nd floor
Kol - 700016",61,6,Park Street,The flat itself,5
665,07-06-2020,"8 dedar bux lane kolkata -
700016",62,6,Taltala,The flat itself,5
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
666,07-06-2020,"KAILASH BUILDING FLAT
10F 35 1 J L NEHRU
ROAD BLOCK- 05
KOLKATA 71",63,7,Park Street,The flat itself,5
667,07-06-2020,"MAJJUDDIN JAMADAR
LANE CIRCUS AVENUE
KOLKATA700017",64,7,Circus Avenue,"The affected
flat/the
standalone house",5
668,07-06-2020,"97 BY4 TOPSIA ROAD
TILJALA TOPSIA",65,7,Topsia,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",5
669,07-06-2020,"71 TILJALA ROAD
KOLKATA TILJALA
ROAD700039",65,7,Tiljala,The flat itself,5
670,07-06-2020,"LB 15 KUSTIA GOVT
HOUSING ESTATE
TILJALA700039",66,7,Kustia,The flat itself,5
671,07-06-2020,"IG 8 KUSTIA GOVT
Housing KOLKATA700039",66,7,Kustia,The flat itself,5
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
672,07-06-2020,"PARK VIEW APARTMENT
PICNIC GARDEN TILJALA
PARK VIEW APARTMENT
PICNIC GARDEN
TILJALA700039",67,7,Picnic Garden,The flat itself,5
673,07-06-2020,"KASBA BEDIADANGA
TILJALA700039",67,7,Kasba,"The affected
flat/the
standalone house",5
674,07-06-2020,"28 KANKULIA ROAD
KOLKATA700029",68,8,Gariahat,The premises itself,5
675,07-06-2020,"5 LOWER ROUDOWN
STREET 700020",69,8,Ballygunge,The premises itself,5
676,07-06-2020,"508 ISPATNIKETAN
BALLYGUNGE CIRCULAR
ROAD KOLKATA700019",69,8,Ballygunge,The flat itself,5
677,07-06-2020,"508 ISPATNIKETAN
BALLYGUNGE CIRCULAR
ROAD KOLKATA700019",69,8,Ballygunge,The flat itself,5
678,07-06-2020,"36C BALLYGUNGE
Circular Road, Kol -
700019",69,8,Ballygunge,The flat itself,5
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
679,07-06-2020,"42 B BALARAM BOSE
FIRST LANE P O RAJPATH
SARANI KOLKATA700020",70,8,Bhowanipore,The premises itself,5
680,07-06-2020,"15 B JUSTICE
DWARKANATH ROAD
KOLKATA700026",70,8,Bhowanipore,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",5
681,07-06-2020,"7A SHYAMANANDA
ROAD BHAWANIPORE
KOLKATA BHAWANIPORE
KOLKATA700025",72,8,Bhowanipore,The flat itself,5
682,07-06-2020,"RKMSP 99 SARAT BOSE
ROAD
DUDHBESALI700026",84,8,Lansdowne,"The affected
flat/the
standalone house",5
683,07-06-2020,"5 BIPIN PAL ROAD
KALIGHAT 700026",84,8,Kalighat,"The affected
flat/the
standalone house",5
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
684,07-06-2020,"129 Motilal Nehru
Road, KOLKATA",85,8,Gariahat,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",5
685,07-06-2020,"129 Motilal Nehru
Road, KOLKATA",85,8,Gariahat,"Adjacent common
passage of
affected but
including toilet
and water source
of the slum",5
686,07-06-2020,"TEN BY ONE C SREE
MOHAN LANE P S
TOLLYGUNJE
KOLKATA700026",88,8,Tollygunge,"The affected
flat/the
standalone house",5
687,07-06-2020,"6A LAKE TERRACE
SARAT BOSE ROAD
KOLKATA
KOLKATA700029",90,8,Lake,The flat itself,5
688,07-06-2020,"OFFICERS MESS
COMMAND HOSPITAL
ALIPORE700027",74,9,Alipore,"The concerned
building",5
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
689,07-06-2020,"Command Hospital
Kolkata",74,9,Alipore,"The concerned
building",5
690,07-06-2020,"SATYAM TOWERS
,3ALIPORE ROAD kolkata -
700027",74,9,Alipore,The premises itself,5
691,07-06-2020,Command Hospital,74,9,Alipore,"The concerned
building",5
692,07-06-2020,"70/h/6 alipore rd kolkata
- 700027",74,9,Alipore,The premises itself,5
693,07-06-2020,"TURF VIEW ALIPORE
ALIPORE700027",74,9,,"The concerned
building",5
694,07-06-2020,"5F/1 DURGAPUR COLONY
NEW ALIPORE , Kol -
700053 (B.P Poddar
Hospital Staff)",74,9,,"The affected
flat/the
standalone house",5
695,07-06-2020,"BUILDING ONE
BHATTACHARYA
ENCLAVE
HASTINGS700022",75,9,Hastings,The flat itself,5
